acceptedNameUsageID,Scientific name,Test_dat,Family_ID,Genus_ID,DDepth_Top,DDepth_Bottom,DDepth_midPoint,NDepth_Top,NDepth_Bottom,NDepth_midPoint,Lat_Top,Lat_Bottom,Lat_no_top,Lat_no_bottom,Lon0_Top,Lon0_Bottom,Lon1_Top,Lon1_Bottom,Mat_M,Max_M,Av_M,Mat/Max_M,Mat_F,Max_F,Av_F,Mat/Max_F,Com/Mat_F,Generation_top,Generation_bottom,Generation_mid,Max_age_top,Max_age_bottom,Mature_age,Temperature_Top,Temperature_Bottom,Temperature_midPoint,Behavior_bottom,Behavior_top,Behavior_Average,Migration_Average,Depth_bottom,Depth_top,Depth_Average,Diel vertical migration,Food_Bottom,Food_Top,Food_Average,Habitat0_Bottom,Habitat0_Top,Habitat0_Average,Salinity0_Bottom,Salinity0_Top,Salinity0_Average,Temperature0_Top,Temperature0_Bottom,Temperature0_midPoint,Aggregation0_Top,Aggregation0_Average,Aggregation0_# records,Associate0_Average,Associate_Floating object,Associate_Large pelagics,Associate_Vegetatation,Associate_Coral,Associate_Floating object,Associate_Large pelagics/ship,Breeding_cycle,Breeding_relation,Reproduction,Egg&larvae,Distribution,Occurrence,Commercial importance,ICCAT Fisheries,LL,PS,Others,,IUCN,Stock status
1042800,Squalus mahia,,105716,105782,55,500,270,55,500,270,,,,,,,,,,50,,,,59,,,,,,,,,,,,,2.8,3,2.9,,3,3,3,,,,,2,3,2.325,2,2,2,2.4,3,2.7,,,,,,,,,,,2,,1.5,,3,,2,,,,,1,0,1
1042801,Squalus margaretsmithae,,105716,105782,55,460,270,55,460,270,,,,,,,,,,54.3,,,,54.3,,,,,,23.5,,,,,,,1,3,2,,,,,,,,,2,2.5,2.25,2,2,2,1.6,3,2.3,,,,,,,,,,,2,,1.5,,,,3,,,,,1.25,1,1.5
1042836,Fontitrygon colarensis,,105708,1042820,5,40,13,5,40,13,,,,,,,,,63,165,,0.38,91,165,,0.55,,,,23,,,,,,,3,3,3,,1,1,1,,,,,1,2,1.366666667,2,2,2,3,3,3,,,,,,,,,,,,,1,,,,4,,,,,3,5,1
1042856,Hypanus americanus,Y,105708,1042855,0,100,26,0,100,26,-4,36,,,-100,-37,,,66,175,90,0.38,81.3,175,90,0.46,1.11,11.3,15.8,11.3,,,,,,,,,,,,,,,1.4,3,1.975,1,2,1.42,1,2,1.5,2.6,2.6,2.6,1,4,2.333333333,1,2.8,1.77,Y,Y,,,3,,1.5,,2.5,,3,Y,,,Y,2.25,2,2.5
1042871,Mobula alfredi,Y,105710,105756,0,432,60,0,432,60,-34,32,,,-180,-134,30,180,289,500,,0.58,341,500,,0.68,,,,29,48,48,10.1,,,,2,3,2.5,,,,,,1.8,3,2.4,1.3,3,1.95,2,2,2,3,3,3,4,4,4,1.5,1.5,1.50,,Y,,,2,,2,,,,4,Y,Y,,,2.25,3,1.5
1043420,Peprilus xanthurus,,125567,159825,0,95,48,0,95,48,-38,11,,,,,,,,19.4,,,,19.4,,,,,,,,,,,,,3,3,3,2,,,,,,,,2,2,2,2,2,2,2.6,2.6,2.6,,,,,,,,,,,,,,,,,4,,,,,2,,2
1043613,Brachypterois serrulifer,,125595,268588,1,360,44,1,360,44,-18,35,,,,,,,,15.5,,,6.4,15.5,,0.41,,,,,,,,,,,3,3,3,,,,,,2.2,3,2.6,2,2,2,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,1,1,
1043622,Buenia massutii,,125537,125979,50,80,62,50,80,62,,,,,,,,,,2.2,,,,2.1,,,,,,,,,,,,,3,3,3,,,,,,1.5,1.5,1.5,1.2,2,1.6,2,2,2,2.6,2.6,2.6,,,,1,1.3,1.10,Y,,,,,,,,,4.25,1.5,,,,,0,,
1043636,Rhynchorhina mauritaniensis,,105712,1043635,,,,,,,14,28,,,,,,,,250,,,,204,,,,13,,15,,,,,,,1,3,2,,,,,,,,,1.1,2,1.433333333,2,2,2,3,3,3,4,4,4,1,1,1.00,Y,,,,,,,,,,,,,,,5,5,
1043644,Squalus albicaudus,,105716,105782,195,421,308,195,421,308,,,,,,,,,,61,,,49,59,,0.83,,,,,,,,,,,1,2,1.5,,,,,,,,,2,2.5,2.333333333,2,2,2,3,3,3,,,,,,,,,,,,,,,,,4,,,,,1.833333333,0,1.833333333
1043645,Squalus quasimodo,,105716,105782,100,735,417,100,735,417,,,,,,,,,,93,,,60,85,,0.71,,,,,,,,,,,1.2,3,2.1,,4,4,4,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,1,,,,4,,,,,0,0,
1287298,Squalus clarkae,Y,105716,105782,100,750,300,100,750,300,,,,,,,,,,82,,,,72.3,,,,,,10.5,,,,,,,1,2,1.5,,,,,,,,,2,2.5,2.24,2,2,2,3,3,3,,,,,,,,,,,,,,,,,4,,,,,1,1,
1329867,Mola alexandrini,,125609,126233,0,480,240,0,480,240,,,,,,,,,,300,,,,272,,,,,,,,,,,,,3,3,3,,,,,,,,,3,3,3,2,2,2,2.6,2.6,2.6,,,,,,,,,,,,,,,,4,2,,,,,2,,2
1384904,Nansenia boreacrassicauda,,125511,125893,382,400,391,382,400,391,,,,,,,,,,26.8,,,,26.8,,,,,,,,,,,,,3,3,3,,4,4,4,,,,,3,3,3,2,2,2,1.3,2,1.65,,,,,,,,,,,,,,,6,,,,,,,0,,
1384906,Encrasicholina macrocephala,,125465,206943,0,50,25,0,50,25,,,,,,,,,,5.6,,,,5.6,,,,,,,,,,,,,3,3,3,,,,,,,,,2,2,2,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,0,,
1385035,Encrasicholina intermedia,,125465,206943,0,50,25,0,50,25,-40,12,,,,,,,,7.5,,,,7.5,,,,,,,,,,,,,3,3,3,,,,,,,,,2,2,2,2,2,2,3,3,3,,,,,,,,,,,,,,,2,,,,,,,0,,
1385037,Encrasicholina gloria,,125465,206943,0,50,25,0,50,25,,,,,,,,,,7.2,,,,7.2,,,,,,,,,,,,,3,3,3,,,,,,,,,2,2,2,2,2,2,3,3,3,,,,,,,,,,,,,,,2,,,,,,,0,,
1385285,Lonchopisthus ancistrus,,151443,269721,110,220,160,110,220,160,16,28,,,,,,,,8.9,,,,8.9,,,,,,,,,,,,,1,3,2,,4,4,4,,,,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,,,,,,,0,0,
1385288,Dendrochirus hemprichi,,125595,204798,1,70,2,1,70,2,,,,,,,,,,10.3,,,,10.3,,,,,,,,,,,,,3,3,3,,,,,,,,,2,2,2,2,2,2,3,3,3,,,,,,,,,,,,,,,4,,,,,,,0,,
1486838,Kaperangus microlepis,,151434,1310245,70,1000,200,70,1000,200,-24,21,,,,,,,10,17,,0.59,,17,,,,,,,,,,,,,1,3,2.14,,4,4,4,,2,3,2.271428571,2.3,3,2.525,2,2,2,,,,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,1,1,
1486847,Caraibops trispinosus,,151434,1310238,36,550,293,36,550,293,6,13,,,,,,,,15,,,,15,,,,,,,,,,,,,1,2.9,1.525,,4,4,4,Y,,,,2.3,3,2.6,2,2,2,,,,,,,,,,,,,,,,,,,4.5,1.5,,,,,1,1,
1486859,Thorogobius alvheimi,,125537,126004,74,208,141,74,208,141,,,,,,,,,,10.2,,,,7.2,,,,,,,,,,,,,3,3,3,,3,4,3.5,,,,,2,2.3,2.15,2,2,2,,,,,,,,,,,,,,,,,,,4,1,,,,,0,,
1486860,Thorogobius laureatus,,125537,126004,57,109,83,57,109,83,,,,,,,,,,7.4,,,,8,,,,,,,,,,,,,3,3,3,,3,3,3,,,,,2,2.3,2.15,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,0,,
1509483,Planiliza carinata,,125546,1043421,,,,,,,,,,,,,,,,24.4,15,,,24.4,15,,,,,,,,,,,,3,3,3,,,,,,,,,1,2,1.433333333,1,2,1.5,3,3,3,,,,2,2,2.00,,,Y,,,,3,1,,,,,,,,0,,
1510072,Melamphaes lentiginosus,Y,125599,126181,2200,2200,2200,2200,2200,2200,,,,,,,,,,1.8,,,,1.8,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.5,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1524161,Verilus atlanticus,,151434,271211,,,,,,,,,,,,,,,,24.5,,,,24.5,,,,,,,,,,,,,3,3,3,,,,,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,1,,,,,,,0,,
1524348,Neobathyclupea elongata,Y,151463,1310255,400,660,530,400,660,530,-33,-30,,,,,,,,17.8,,,,17.8,,,,,,,,,,,,,3,3,3,,,,,,,,,3,3,3,2,2,2,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,,,,0,,
1524555,Lagiacrusichthys macropinna,,125448,1310233,0,2750,500,0,2750,500,-69,-35,,,,,,,,24,,,,24,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,,,,,3,3,3,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,
1524731,Melamphaes inconspicuus,,125599,126181,175,1600,887,175,1600,887,,,,,,,,,,2.5,,,,2.5,,,,,,,,,,,,,2.5,2.8,2.65,3,3,4,3.666666667,,,,,2.2,3,2.6,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,0,0,
1524732,Melamphaes kobylyanskyi,,125599,126181,2000,2000,2000,2000,2000,2000,,,,,,,,,,1.9,,,,13,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.5,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,,1.5,,,,,0,,
1525487,Nannobrachium wisneri,,125498,125825,95,1000,586,95,1000,586,-44,-19,,,,,,,7.3,8.8,,0.83,7.3,8.8,,0.83,,,,,,,,,,,2.5,3,2.75,,4,4,4,Y,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,
1525496,Dasyscopelus selenops,Y,125498,296480,225,450,380,40,225,132.5,-52,48,,,-180,-153,-79,180,5,7.5,7.2,0.67,5,7.5,7.2,0.67,1.44,,,,,,,,,,2.5,3.2,2.833333333,2,2,4,3,Y,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,5.5,,,,,,,1,1,
1525690,Verilus cynodon,,151434,271211,,,,,,,,,,,,,,,,21,,,,21,,,,,,,,,,,,,2.5,3,2.75,2.5,4,4,4,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,,,4.25,,,,,,1,1,
1525960,Dasyscopelus spinosus,,125498,296480,0,700,343,0,200,100,-52,42,,,,,,,,9,,,,9,,,,,,,,,,,,,2.5,3.2,2.88,,2,4,3,Y,,,,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,,4,3,,,,,0,,
1526062,Notolepis?coatsorum,,125447,147036,0,2000,1000,0,2000,1000,-73,-50,,,,,,,,38,,,,38,,,,,,,,,,,,,2.5,3.2,2.9,2.666666667,2,4,3.333333333,,2.2,2.2,2.2,3,3,3,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,,
1526187,Neobathyclupea argentea,,151463,1310255,259,677,468,259,677,468,39,40,,,,,,,,25.6,,,,25.6,,,,,,,,,,,,,2,3,2.6,,3,4,3.5,,,,,2.5,3,2.75,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,5,4,,,,,,1,1,
1526189,Platybelone trachura,,125451,125689,0,20,10,0,20,10,,,,,,,,,,32,,,,32,,,,,,,,,,,,,3,3.2,3.1,,1,2,1.666666667,,3.2,3.2,3.2,2,2,2,2,2,2,3,3,3,,,,,,,,,,,,,3,2,,4,,,,,,0,,
1577319,Tylosurus rafale,,125451,125690,0,20,10,0,20,10,,,,,,,,,,140,90,,,140,90,,,,,,,,,,,,3,3.2,3.1,,2,2,2,,2.2,3.2,2.8,2,3,2.333333333,2,2,2,3,3,3,,,,,,,,,,,,,3,2,2,4,,,,,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
